Year,HeadacheType,Country,StateProvince,AgeRangeLower,AgeRangeUpper,Ethnicity,Gender,Race,AffectedCount,AffectedMarginOfError,SoughtHelpCount,Source
2015,Severe Headache/Migraine,United States,N/A,60,60,Not Hispanic/Spanish origin,Male,White only,192,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,60,60,Other Spanish,Female,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,60,60,Other Spanish,Male,AIAN only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,60,60,Other Spanish,Male,Asian only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,60,60,Other Spanish,Male,White only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,60,60,Puerto Rico,Female,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,60,60,Puerto Rico,Male,White only,4,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Central or South American,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Central or South American,Female,White only,3,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Central or South American,Male,White only,4,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Cuban/Cuban American,Female,Asian only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Cuban/Cuban American,Male,White only,3,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Dominican (Republic),Female,Black/African American only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Dominican (Republic),Female,White only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Dominican (Republic),Male,White only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Female,AIAN only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Female,White only,11,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Male,AIAN only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican,Male,White only,11,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican-American,Female,White only,9,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican-American,Male,AIAN only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Mexican-American,Male,White only,5,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,AIAN only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,Asian only,14,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,Black/African American only,45,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,Multiple race,5,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Female,White only,214,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,AIAN only,3,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,Asian only,7,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,Black/African American only,32,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,Multiple race,4,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Not Hispanic/Spanish origin,Male,White only,170,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Other Spanish,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Other Spanish,Female,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Other Spanish,Male,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Puerto Rico,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,61,61,Puerto Rico,Female,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Female,Multiple race,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Female,Race group not releasable (See file layout),1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Female,White only,6,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Central or South American,Male,White only,4,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Cuban/Cuban American,Female,White only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Cuban/Cuban American,Male,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Dominican (Republic),Female,White only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Dominican (Republic),Male,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Mexican,Female,White only,9,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Mexican,Male,AIAN only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Mexican,Male,White only,10,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Mexican-American,Female,White only,5,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Mexican-American,Male,Black/African American only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Mexican-American,Male,White only,6,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Multiple Hispanic,Female,Asian only,1,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Multiple Hispanic,Female,White only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Female,AIAN only,3,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Female,Asian only,11,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Female,Black/African American only,38,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Female,Multiple race,3,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Female,White only,214,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Male,AIAN only,2,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Male,Asian only,13,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Male,Black/African American only,30,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
2015,Severe Headache/Migraine,United States,N/A,62,62,Not Hispanic/Spanish origin,Male,Multiple race,5,-1,-1,"National Health Interview Survey, 2015, Centers for Disease Control and Prevention, https://www.cdc.gov/nchs/nhis/nhis_2015_data_release.htm"
